date,region.ce.braslovče,region.ce.celje,region.ce.gornji_grad,region.ce.kozje,region.ce.laško,region.ce.mozirje,region.ce.podčetrtek,region.ce.prebold,region.ce.rečica_ob_savinji,region.ce.rogaška_slatina,region.ce.slovenske_konjice,region.ce.velenje,region.ce.vojnik,region.ce.šentjur,region.ce.šmarje_pri_jelšah,region.ce.šmartno_ob_paki,region.ce.šoštanj,region.ce.štore,region.ce.žalec,region.kk.brežice,region.kk.krško,region.kk.radeče,region.kk.sevnica,region.kp.divača,region.kp.izola,region.kp.koper,region.kp.piran,region.kr.bled,region.kr.bohinj,region.kr.cerklje_na_gorenjskem,region.kr.gorenja_vas-poljane,region.kr.gorje,region.kr.jesenice,region.kr.kranj,region.kr.naklo,region.kr.preddvor,region.kr.radovljica,region.kr.tržič,region.kr.šenčur,region.kr.škofja_loka,region.kr.železniki,region.kr.žirovnica,region.lj.borovnica,region.lj.brezovica,region.lj.dobrepolje,region.lj.domžale,region.lj.grosuplje,region.lj.horjul,region.lj.ivančna_gorica,region.lj.kamnik,region.lj.komenda,region.lj.ljubljana,region.lj.log-dragomer,region.lj.lukovica,region.lj.medvode,region.lj.mengeš,region.lj.moravče,region.lj.velike_lašče,region.lj.vrhnika,region.lj.škofljica,region.lj.šmartno_pri_litiji,region.mb.benedikt,region.mb.cirkulane,region.mb.destrnik,region.mb.gorišnica,region.mb.hajdina,region.mb.hoče-slivnica,region.mb.juršinci,region.mb.kidričevo,region.mb.lenart,region.mb.lovrenc_na_pohorju,region.mb.maribor,region.mb.markovci,region.mb.miklavž_na_dravskem_polju,region.mb.oplotnica,region.mb.ormož,region.mb.pesnica,region.mb.podlehnik,region.mb.ptuj,region.mb.rače-fram,region.mb.slovenska_bistrica,region.mb.sveti_jurij_v_slovenskih_goricah,region.mb.sveti_tomaž,region.mb.videm,region.mb.šentilj,region.ms.apače,region.ms.beltinci,region.ms.gornja_radgona,region.ms.gornji_petrovci,region.ms.lendava,region.ms.ljutomer,region.ms.moravske_toplice,region.ms.murska_sobota,region.ms.puconci,region.ms.radenci,region.ms.razkrižje,region.ms.sveti_jurij_ob_ščavnici,region.ng.brda,region.ng.cerkno,region.ng.idrija,region.ng.nova_gorica,region.ng.renče-vogrsko,region.ng.tolmin,region.ng.vipava,region.nm.dolenjske_toplice,region.nm.kočevje,region.nm.metlika,region.nm.mirna,region.nm.novo_mesto,region.nm.trebnje,region.nm.črnomelj,region.nm.šentjernej,region.nm.šentrupert,region.nm.škocjan,region.nm.šmarješke_toplice,region.nm.žužemberk,region.po.bloke,region.po.ilirska_bistrica,region.po.postojna,region.sg.dravograd,region.sg.muta,region.sg.podvelka,region.sg.prevalje,region.sg.radlje_ob_dravi,region.sg.ribnica_na_pohorju,region.sg.slovenj_gradec,region.sg.črna_na_koroškem,region.za.hrastnik,region.za.litija,region.za.trbovlje,region.za.zagorje_ob_savi
2020-09-17,,,,,,,1,,,,,,,1,38,,,,,,,,,,,,1,,,,,,2,1,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,1,,3,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-09-18,,,,,,,1,,,,,,,1,38,,,,,,,,,,,,1,,,,,,2,1,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,3,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-09-19,,,,,,,1,,,,,,,1,38,,,,,,,,,,,,1,,,,,,2,1,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,3,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-09-20,,,,,,,1,,,,,,,1,38,,,,,,,,,,,,1,,,,,,2,1,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,3,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-09-21,,,,,,,1,,,,,,,1,38,,,,,,,,,,,,1,,,,,,2,1,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,3,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-09-22,,,,,,,1,,,,,,,1,38,,,,,,,,,,,,1,,,,,,2,1,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,3,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-09-23,,,,,,,1,,,1,,,,1,38,,,,,,,,,,,,1,,,,,,2,1,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,4,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-09-24,,,,,,,1,,,1,,,,1,38,,,,,,,,,,,,1,,,,,,2,1,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,4,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-09-25,,,,,,,1,,,1,,,,1,38,,,,,,,,,,,,1,,,,,,2,1,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,4,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-09-26,,,,,,,1,,,1,,,,1,38,,,,,,,,,,,,1,,,,,,2,1,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-09-27,,,,,,,1,,,1,,,,1,38,,,,,,,,,,,,1,,,,,,2,1,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-09-28,,,,,,,1,,,2,,,,1,38,,,,,,,,,,,,1,,,,,,2,1,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-09-29,,,,,,,1,,,2,,,,1,38,,,,,,,,,,,,1,,,,,,2,1,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-09-30,,,,,,,1,,,2,,,,1,38,,,,,,,,,,,,1,,,,,,2,1,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-10-01,,,,,,,1,,,3,,,,1,38,,,,,,,,,,,,1,,,,,,2,2,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-10-02,,,,,,,1,,,3,,,,1,38,,,,,,,,,,,,1,,,,,,2,2,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-10-03,,,,,,,1,,,3,,,,1,38,,,,,,,,,,,,1,,,,,,2,2,1,,,,1,,,1,,3,,2,,6,,,,11,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-10-04,,,,,,,1,,,3,,,,1,38,,,,,,,,,,,,1,,,,,,2,2,1,,,,1,,,1,,3,,2,,6,,,,12,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-10-05,,,,,,,1,,,3,,,,1,38,,,,,,,,,,,,1,,,,,,2,2,1,,,,1,,,1,,3,,2,,6,,,,12,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-10-06,,,,,,,1,,,3,,,,1,38,,,,,,,,,,,,1,,,,,,2,2,1,,,,1,,,1,,3,,2,,6,,,,12,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-10-07,,,,,,,1,,,3,,,,1,38,,,,,,,,,,,,1,,,,,,2,2,1,,,,1,,,1,,3,,2,,6,,,,12,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-10-08,,,,,,,1,,,3,,,,1,38,,,,,,,,,,,,1,,,,,,2,2,1,,,,1,,,1,,3,,2,,6,,,,13,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,,,,,,,,,,,,,,1,,,12,1,,
2020-10-09,,,,,,,1,,,3,,,,1,38,,,,,,,,,,,,1,,,,,,2,2,1,,,,1,,,1,,3,,2,,6,,,,14,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,1,,,,,,,,,,,,,1,,,12,1,,
2020-10-10,,,,,,,1,,,3,,,,1,38,,,,,,,,,,,,1,,,,,,2,2,1,,,,1,,,1,,3,,2,,6,,,,14,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,,,,,,,,,,,,5,,,17,,,1,,1,,,,,,,,,,,,,1,,,12,1,,
2020-10-11,,,,,,,1,,,3,,,,1,38,,,,,,,,,,,,1,,,,,,2,2,1,,,,1,,,1,,3,,2,,6,,,,14,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,2,,,,,,,,,,,5,,,17,,,1,,1,,,,,,,,,,,,,1,,,12,1,,
2020-10-12,,,,,,,1,,,3,,,,1,39,,,,,,,,1,,,,1,,,,,,2,2,1,,,,1,,,1,,3,,2,,6,,,,14,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,,,,,,,1,,,,,,21,,2,,,,,,,,,,1,5,,,17,,,1,,1,,,,,,,,1,,,,,1,,,12,1,,
2020-10-13,,1,,,,,1,,,3,,,,1,39,,,,,,,,2,,,,1,,,,,,2,2,1,,,,1,,,1,1,3,,2,,6,,,,15,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,1,,,,,,1,,,,,,21,,2,,,,,,,,,,1,5,,,17,,,1,,1,,,,,,,,1,,,,,1,,,12,1,,
2020-10-14,,1,,,,,1,,1,3,,,,1,39,,,,,,,,2,,,,1,,,,,,2,2,1,,,,1,,,1,1,3,,2,1,6,,,,15,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,1,,,,,,2,,,,,,22,,2,,,,,,,,,,1,5,,,17,,,1,,1,,,,,,,,1,,,,,1,,,12,1,,
2020-10-15,,1,,,,,1,,1,4,1,,,1,39,,,,,,,,4,,,,1,,,,,,2,2,1,,,,1,1,,1,1,3,,2,1,6,,,,16,,,,,,,,1,,,,,,,,,,2,,5,,,,,,,1,,,,,,2,,,,,,22,,2,,,,,,,,,,1,5,,,17,,,1,,1,,,,,,,,1,,,,,1,,,12,1,,
2020-10-16,,1,,,,,1,,1,4,1,,,1,39,,,,,,,,5,,,,1,,,,,,2,2,1,,,,1,,,1,1,3,,2,1,6,,,,16,,,,,,,,1,,,,,,,,,,2,,5,,,1,,,,1,,1,,,,2,,,,,,22,,2,,,,,,,,,,1,5,,,17,,,1,,1,,,,,,,,1,,,,,1,,,12,1,,
2020-10-17,,1,,,,,1,,1,4,1,,,1,39,,,,,,,,5,,,,1,,,,,,2,2,1,,,,1,2,,1,1,3,,2,1,6,,,,17,,,,,,,,1,,,,,,,,,,2,,5,,,1,,,,1,,1,,,,2,,,,,,22,,2,,,,,,,,,,1,5,,,17,,,1,,2,,,,,,,,1,,,,,1,,,12,1,,
2020-10-18,,1,,,,,1,,1,4,1,,,1,39,,,,,,,,5,1,,,1,,,,,,2,2,1,,,,1,4,,1,1,3,,2,1,6,,,,18,,,,,,,,1,,,,,,,,,,2,,5,,,1,,,,1,,1,,,,2,,,,,,22,,2,,,,,,,,,,1,5,,,17,,,1,,2,,,,,,,,1,,,,,1,,,12,1,,
2020-10-19,,1,,,,,1,,1,4,1,,,1,39,,,,,,1,,5,1,,,1,,,1,,,3,2,1,,,,1,5,,1,1,3,,2,1,6,,,,19,,,,,,,,1,,,,,,,,,,2,,5,,,1,,,,1,,1,,,,2,,,,,,22,,2,,,,,,,,,,1,5,,,17,,,1,,2,,,,,,,,1,,,,,1,,,12,1,,
2020-10-20,,1,,,,,1,,1,4,1,2,,1,39,,,,,,1,,9,1,,,1,,,1,,,4,2,1,1,,,1,6,,1,1,3,,4,1,6,,,,19,,,,,,,,1,,,,,,,,,,2,,5,,,1,,,,1,,1,,,,2,,,,,,22,,2,,,,,,,,,,1,5,,,17,,,1,,2,,,,,,,,1,,,,,1,,,12,1,,
2020-10-21,,1,,,,,1,,1,4,1,2,,1,39,,,,,1,1,,9,1,,,1,,,1,,,4,2,1,1,,1,1,6,,1,1,3,,4,1,6,,,,21,,,,,,,,1,,,,,,,,,,2,,5,,,1,,,,1,,1,,,,2,,,,1,,22,,2,,,,,,,,,,1,5,,,17,,,1,,2,,,,,,,,1,,,,,1,,,12,1,,
2020-10-22,,1,,,,,1,,1,4,1,2,,1,39,,,,,1,1,1,11,1,,,1,,,1,,,4,2,1,1,,1,1,6,,1,1,3,,4,1,6,,,,21,,,,,,,,1,,,,,,,,,,2,,6,,,1,,,,1,,1,,,,2,,,,1,,22,,2,,,,,,,,,,1,5,,,17,,,1,1,2,,,,,,,,3,,,,,1,,1,12,1,,
2020-10-23,,1,,,,,1,,1,4,1,3,,1,39,,,,,2,1,1,12,1,,1,1,,,1,,,4,2,1,1,,2,1,6,,1,1,3,,4,1,6,,,,23,,,,,,,,1,,,,1,,,,,,2,,8,,,1,,,,1,,1,,,,2,,,,1,,22,,2,,,,,,,,,,1,5,,1,17,,,1,1,2,,,,,,,,3,,,,,1,,1,12,1,,1
2020-10-24,,1,,,,,1,,1,4,1,3,,1,39,,,,,2,1,1,14,1,,1,1,,,1,,,4,2,1,1,,2,1,6,,1,1,3,,4,1,6,,,,23,,,,,,,,1,,,,1,,1,,,,2,,8,,,1,,,,1,,1,,,,2,,,,1,,22,,2,,,,,,,,,,1,5,,1,17,,,1,1,2,,,,,,,,3,,,,,1,,1,12,1,,1
2020-10-25,,1,,,,,1,,1,4,1,3,1,1,39,,1,,,5,1,1,15,1,,1,1,,,1,,,4,2,2,1,1,2,1,6,,1,1,3,,4,2,6,,,,24,,,,,,,,1,,,,1,,1,,,,2,,8,,,2,,,,2,,1,,,,2,,1,,1,,22,,2,,,,,,,,,,1,5,,1,17,,,1,1,2,,,,,,,,3,,,,,1,1,1,12,1,,1
2020-10-26,,2,,,,,1,,1,4,1,3,1,1,39,,1,,,6,1,1,17,1,,1,1,,1,1,,,4,2,2,1,1,2,1,8,,1,1,3,,5,2,6,1,,1,24,,,,,,,,1,,,,1,,1,,,,2,,9,,,2,1,,,2,,1,,,,2,,1,,1,,22,,2,,,,,,,,,,1,5,,1,17,,,1,1,2,,,,,,,,3,,,,,1,3,1,12,1,,1
2020-10-27,,2,,,,,1,,1,4,1,3,1,1,39,,1,,,7,1,1,18,1,,1,1,,1,1,,,4,2,2,1,1,2,1,10,,2,1,3,,5,2,6,1,,1,24,,,,,,,,1,1,,,1,,1,,,,2,,9,,,2,1,,,2,,1,,,,2,,1,,1,,22,,2,,,,,,,,,,1,5,,1,17,,,1,2,2,,,,,,,,4,,,,,1,3,1,12,1,,1
2020-10-28,,2,,,,,1,,1,4,1,3,1,1,39,1,1,,,9,1,1,22,1,,1,1,,1,1,,,4,3,2,1,1,2,1,10,,2,1,3,,5,2,6,1,,1,25,,,,,,,,1,1,,,1,,2,,,,2,,10,,,2,1,,,2,,1,,,,2,,1,,1,,22,,2,,,,,,,,,,1,5,1,1,17,,,1,2,2,,,,,,,,4,,,,1,1,4,1,12,1,,1
2020-10-29,,2,,1,,,1,,1,4,1,3,1,1,39,1,1,,,9,1,1,24,1,,1,1,,1,1,1,,4,5,2,2,1,2,1,10,,2,1,3,,7,2,6,1,,1,25,,,,,,,,1,1,,1,1,,2,,1,,2,,10,,,3,1,,1,2,,1,,,,2,,1,,1,,22,,2,,,,,,,,1,,1,5,1,1,17,,,2,4,2,,,,,,,,4,,,,1,1,5,1,12,1,,1
2020-10-30,,2,,1,,,1,,1,4,1,3,1,1,39,1,1,,,9,1,1,25,1,,1,1,,1,1,1,,6,8,2,2,1,2,1,10,,2,1,3,,8,3,6,2,,1,26,1,,,,,,,1,1,1,1,1,,2,,1,,2,,10,,,3,1,,1,2,,1,,,,2,,1,1,1,,22,,2,1,,,,,,,1,,1,5,1,1,17,1,,2,6,2,,,,,1,,,4,,,,1,1,5,1,12,1,,1
2020-10-31,,2,,1,,,1,,1,4,1,3,1,1,39,1,1,,,10,1,1,29,1,,1,1,,1,1,1,,7,11,2,2,1,2,1,10,,2,1,3,,9,3,6,2,,1,27,1,,,,,,,1,1,1,2,1,,2,,1,,2,,10,,,3,1,,1,4,,1,,,,2,,1,1,1,1,22,,2,1,,,,,,,1,,1,5,1,1,17,1,,2,6,2,,,,,1,1,,4,,,,1,1,5,1,12,1,,1
2020-11-01,,2,,1,,,1,,1,4,1,3,1,1,39,1,1,,,11,1,1,32,1,,1,1,2,1,1,1,,8,11,2,2,1,2,1,12,,2,1,3,,10,3,6,2,,1,27,1,,,,,,,1,1,1,2,1,,2,,1,,2,,11,,,3,2,,1,4,,1,,,2,2,,1,1,1,1,22,,2,1,,,,,,,1,,1,5,1,1,17,1,,2,6,3,,,,,1,1,,4,1,,,1,1,5,1,12,1,,1
2020-11-02,,2,,1,,,1,,1,4,1,3,1,1,39,1,1,,,11,1,1,34,1,,1,1,2,2,1,1,,8,11,2,2,2,2,1,14,,2,1,3,1,10,3,6,2,,1,29,1,,1,,,1,,1,1,1,2,1,,2,,1,,2,,12,,,3,2,,1,6,,1,,,2,2,,1,2,1,1,22,,2,1,,,,,,,1,1,1,5,2,1,17,1,,2,8,3,,,,,1,1,,4,1,,,1,1,5,1,12,1,1,2
2020-11-03,,2,,1,,,1,,1,4,1,3,1,1,39,1,1,,,12,1,1,35,1,,1,1,2,2,1,1,,10,11,2,2,2,2,1,14,,2,1,3,1,10,3,6,2,,1,31,1,,1,,,1,,2,1,1,2,1,,2,,1,,2,,16,,,3,2,,1,6,1,1,,,4,2,,1,2,1,1,22,,2,1,,,,,,,1,1,1,5,2,1,17,1,,2,8,3,1,,,,1,1,,4,1,,,1,1,5,1,12,1,1,2
2020-11-04,,2,,1,,,1,,1,4,1,3,1,1,39,1,1,,,12,1,1,35,1,,1,1,2,2,1,1,,10,12,2,2,2,2,1,15,,2,1,3,1,11,4,6,2,,1,32,1,,1,1,,1,,2,1,1,2,1,,2,,1,,2,,18,1,,3,2,,1,6,1,1,,,4,3,,1,2,1,1,22,,2,1,,,,,,,1,1,1,5,2,1,17,1,,3,9,3,1,,,,1,1,,4,1,,,1,1,5,1,12,1,1,3
2020-11-05,,2,,1,,,1,,1,4,1,3,1,1,39,1,2,,,12,1,1,35,1,,1,1,2,2,1,1,,11,14,2,2,3,2,1,15,,2,1,3,1,12,5,6,2,,1,34,1,,1,2,,1,,2,1,1,2,1,,2,,1,1,2,1,18,1,,3,2,,1,6,1,1,,,4,3,,1,2,1,1,22,,2,1,,,1,,,,1,1,1,5,2,2,17,1,,3,10,3,1,,,,1,1,,4,1,,,2,1,6,1,12,1,2,3
2020-11-06,,2,,1,,,1,,1,4,1,4,2,1,39,1,2,,,12,1,1,36,1,,1,1,2,2,1,1,,11,15,2,2,3,2,1,16,,2,1,3,1,12,5,6,2,,1,35,1,,1,2,,1,,2,1,1,2,1,,2,,1,1,2,1,19,1,,3,2,,1,8,1,2,,1,5,3,,1,2,1,1,22,,2,1,,,1,,1,,1,1,1,5,2,2,17,1,,4,12,3,1,,,,1,1,,4,1,,,2,1,6,1,12,1,2,3
2020-11-07,,2,,1,,,1,,1,4,1,4,2,1,39,1,2,,,12,1,1,36,1,,1,1,2,2,1,1,,11,16,2,2,3,2,1,16,,2,1,3,1,12,6,6,2,,1,37,1,1,1,2,,1,,2,1,1,2,1,,2,,1,1,2,1,19,1,1,3,2,,1,10,1,2,,1,5,3,,1,2,1,1,22,,2,1,,,1,,1,,1,1,2,5,2,2,17,1,,4,12,3,1,,,1,1,1,,4,1,,,2,1,6,1,12,1,2,3
2020-11-08,,2,,1,,,1,,1,4,1,4,2,2,39,1,2,,,13,1,1,36,1,,1,1,2,2,1,1,,11,16,2,2,3,2,1,16,,2,1,3,1,13,6,6,2,,1,38,1,1,1,4,,1,,2,1,1,2,1,,2,,1,1,2,1,21,1,1,3,2,1,1,11,1,2,,1,5,3,,1,3,1,1,22,,2,1,1,,1,,1,,1,2,2,5,2,2,17,1,1,4,12,4,1,,,1,1,1,,4,1,,,2,1,6,1,12,1,3,3
2020-11-09,,2,,1,,,1,,2,4,1,5,2,3,39,1,2,,,13,1,1,36,1,,1,1,2,2,1,1,,11,16,2,2,3,2,1,17,1,2,1,3,1,13,7,6,2,1,1,40,1,1,1,4,,1,,2,1,1,2,1,,2,,1,1,2,1,21,1,1,3,2,1,1,11,1,2,,1,5,3,1,1,3,1,1,22,,2,1,1,,1,,1,,2,3,2,5,2,2,18,1,2,4,13,4,1,,,1,1,1,,4,1,,,2,1,6,1,12,1,3,4
2020-11-10,,2,,1,1,,1,,2,4,1,5,2,3,39,1,2,,1,13,1,1,37,1,,1,1,2,2,1,1,,11,20,2,2,3,2,1,17,1,2,1,3,1,13,10,6,2,1,1,41,1,2,1,5,,1,,2,1,1,2,1,,2,,1,1,3,1,21,1,1,3,2,1,1,11,1,2,,1,5,3,1,1,3,1,1,22,,2,1,1,,1,,1,,2,3,2,5,2,2,18,1,4,4,13,4,1,,,1,1,2,,4,1,,,2,1,6,1,12,1,3,4
2020-11-11,,4,,1,1,,1,,2,4,2,5,2,3,39,2,2,,1,13,1,1,38,1,,1,1,2,2,1,1,,11,22,2,2,3,2,1,17,1,2,1,3,1,13,13,6,2,1,2,42,1,2,1,5,,1,,2,1,1,2,1,,2,,1,1,3,1,22,1,1,3,2,1,1,15,1,2,,1,5,3,1,1,3,1,1,22,,2,1,1,,1,,1,,2,4,2,5,2,2,18,1,5,4,13,4,1,,1,1,1,2,,4,1,,,2,1,6,1,12,1,3,5
2020-11-12,,4,,1,1,,1,,2,5,2,5,3,3,39,2,2,1,1,13,1,1,39,1,,1,1,2,2,1,1,,11,22,2,2,3,2,1,18,2,3,1,3,1,14,17,6,2,1,2,43,1,2,1,5,,1,,2,1,1,2,1,,2,,1,1,3,1,23,1,1,3,2,1,2,16,1,2,,1,5,3,1,1,3,1,1,22,1,2,1,1,,1,,1,,2,4,2,5,3,2,18,1,5,4,14,4,1,,1,1,1,2,,4,1,,,2,1,6,1,12,1,3,5
2020-11-13,,4,1,1,1,,1,,2,5,2,6,3,3,39,2,2,1,1,13,1,1,41,1,,1,1,2,2,1,1,,11,23,2,2,5,2,1,18,2,3,1,3,1,14,17,6,2,1,2,44,1,2,1,6,,1,,3,1,1,3,2,,2,,1,1,3,1,25,1,1,3,2,1,2,17,1,2,,1,6,3,1,1,3,1,1,22,1,2,1,1,1,1,,1,1,3,5,2,5,3,2,18,1,7,4,14,4,1,1,1,1,1,2,,4,1,,,2,1,6,1,12,1,4,6
2020-11-14,,5,1,1,2,,1,1,2,5,2,6,4,3,39,2,2,1,1,13,1,1,41,1,1,1,1,2,2,1,1,,11,23,2,2,5,2,1,19,2,3,1,3,1,14,18,6,2,1,3,47,1,2,1,6,,1,,3,1,1,3,2,,2,,1,1,3,1,25,1,1,3,2,1,2,17,1,2,,1,6,3,1,1,3,1,1,22,1,2,1,1,1,1,1,1,1,3,6,2,5,3,2,18,1,7,5,14,4,1,1,1,1,1,2,,4,1,,,2,1,6,1,12,1,4,6
2020-11-15,,5,1,2,2,1,1,1,2,5,2,7,4,4,39,2,2,1,1,13,1,2,41,1,1,1,1,2,2,1,1,1,11,23,2,2,5,2,1,19,2,3,1,3,1,15,19,6,2,1,3,47,1,2,1,6,,1,,3,1,1,3,2,,2,,1,1,3,1,25,1,1,3,2,1,2,17,1,2,,1,6,3,1,1,3,1,1,22,1,2,1,1,1,1,1,1,1,4,6,2,5,3,2,18,1,7,8,15,4,1,1,1,1,1,2,,4,1,,,2,1,6,1,12,1,4,6
2020-11-16,,5,1,2,2,1,1,1,2,5,2,7,4,4,39,2,2,1,1,13,1,2,41,1,1,1,1,2,2,1,1,1,11,23,2,2,5,3,2,19,2,3,1,3,1,16,20,6,2,1,3,50,1,2,1,7,,1,,3,1,1,3,2,2,2,,1,1,3,1,25,1,1,3,2,1,2,17,1,2,,1,6,3,1,1,3,1,1,22,1,2,1,1,1,1,1,1,1,4,6,2,5,3,2,18,1,14,8,15,4,1,1,1,1,1,3,,4,1,,,2,1,6,1,12,1,5,6
2020-11-17,,5,1,2,2,1,1,1,2,5,3,7,4,4,39,2,2,1,1,13,1,2,41,1,1,1,1,2,2,1,1,1,11,23,2,2,5,3,2,19,2,3,1,3,1,16,20,6,2,1,3,51,1,2,1,7,1,1,,4,1,1,3,3,2,2,,1,1,3,1,25,1,1,3,2,1,2,21,1,5,1,1,6,3,1,1,3,1,1,22,1,2,1,1,1,1,1,1,2,5,6,2,5,3,2,18,1,14,8,15,5,1,1,1,1,1,3,1,4,1,,,2,1,6,1,12,1,5,6
2020-11-18,,6,1,2,2,1,1,1,2,5,3,8,4,4,39,2,2,1,1,13,1,2,41,1,1,1,1,2,2,1,1,1,11,23,2,2,7,3,2,19,2,3,1,3,1,16,20,6,2,1,3,52,1,2,1,8,1,1,1,4,1,1,3,4,2,2,,1,1,3,1,26,1,1,3,2,1,2,22,1,5,1,1,6,3,1,1,4,1,1,22,1,2,1,1,1,1,2,1,2,6,6,2,5,3,2,18,1,18,8,15,5,1,1,1,1,1,3,1,7,1,1,,2,1,6,1,12,3,5,6
